,Comedy,Adventure,Drama,Action,Animation,Documentary,Biography,Family,Crime,Fantasy,Musical,Horror,Western,Sci-Fi,Romance,History,Mystery,Thriller,Sport,News,Music
3690,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
704,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
431,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
292,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3718,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
145,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2033,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2755,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1165,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2050,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
3007,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
339,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2905,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
265,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3341,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1771,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
271,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
696,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3902,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
244,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
3695,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
476,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2032,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3832,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2464,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
813,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1914,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3317,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3874,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1804,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2829,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
250,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
545,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
738,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
310,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1131,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1449,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3813,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3450,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2748,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3159,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
363,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
182,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1194,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2430,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1121,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3815,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1182,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2872,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
614,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1466,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
934,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
2589,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2937,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
726,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
826,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1521,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
136,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
628,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
334,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
390,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3016,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1817,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3540,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
710,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1039,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3500,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3398,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1561,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3615,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1112,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1223,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3865,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1508,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1750,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3524,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
338,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
215,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1341,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
3765,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3683,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2534,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2439,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2934,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2322,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
101,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2803,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2893,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3919,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3053,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2615,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3412,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2657,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2622,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2943,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3054,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3373,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1040,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2732,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2120,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1524,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3353,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2248,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
481,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3226,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
3283,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1762,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
3200,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3326,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3201,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2672,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
405,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
757,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2751,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
97,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1333,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3508,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2573,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2058,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2750,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
28,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2676,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2577,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
692,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1386,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1845,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2678,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1599,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
701,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1708,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
454,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2040,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2736,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2315,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
609,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
167,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
730,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2815,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3522,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2668,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1622,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
587,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1401,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1700,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2855,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3091,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1379,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2089,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2175,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3037,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2540,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
3182,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
441,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2051,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1301,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1304,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
236,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
520,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
735,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3742,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2106,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
592,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1303,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1387,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2543,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3356,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3659,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
904,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3329,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1279,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3136,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3776,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2308,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3346,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
3619,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3111,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
706,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3462,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
745,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1939,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3808,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
513,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
81,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1308,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3257,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
914,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3620,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3604,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
774,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
329,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2054,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2001,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
943,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
822,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
909,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2516,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
181,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
164,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
451,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2538,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1311,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1111,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3254,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1287,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
327,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1790,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2490,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3482,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1858,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
312,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
832,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1201,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3021,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2567,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2134,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2209,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3030,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1481,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
777,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
799,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
54,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1920,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3905,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2810,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1701,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2161,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
3685,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
987,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3088,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2807,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1394,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
768,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3477,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
285,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3456,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
428,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2332,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2079,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
722,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
951,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2986,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2262,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
989,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3665,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2646,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
326,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1383,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1724,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1086,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3673,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
341,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
147,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3406,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1107,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
848,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
966,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3215,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2203,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
661,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1002,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3055,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3291,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3058,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
3481,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1879,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3699,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1203,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1990,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3691,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2852,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
3252,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3749,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
875,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3535,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
938,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2394,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3276,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3899,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
385,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2997,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3278,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2867,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2291,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2725,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
936,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3379,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2360,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
3837,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1332,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1934,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
935,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2418,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
566,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1854,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3164,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2467,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1645,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3823,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1792,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1430,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
