,index,id,image,title,description,runtimeStr,genres,genreList,contentRating,imDbRating,imDbRatingVotes,metacriticRating,plot,stars,starList,Genre_1,Genre_2,Genre_3
492,500,tt0116250,https://m.media-amazon.com/images/M/MV5BMDNhZGZiMzYtNzkxNy00MGE0LWE4Y2QtOGIwOTM3ZmY5M2QwXkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_Ratio0.6763_AL_.jpg,Evita,1996,135 mins,"Biography, Drama, History","[{'key': 'Biography', 'value': 'Biography'}, {'key': 'Drama', 'value': 'Drama'}, {'key': 'History', 'value': 'History'}]",PG,6.3,37245,45,"The hit musical based on the life of Eva Perón (Evita Duarte), a B-picture Argentinian actress who eventually became the wife of Argentinian president Juan Domingo Perón, and the most beloved and hated woman in Argentina.",,[],Biography, Drama, History
493,501,tt0117331,https://m.media-amazon.com/images/M/MV5BY2U0NWI5MWMtMzczOS00NjY2LWEyNmEtNDc3YTFlYzgzNzM4XkEyXkFqcGdeQXVyMTcwOTQzOTYy._V1_Ratio0.6763_AL_.jpg,The Phantom,1996,100 mins,"Action, Adventure, Comedy","[{'key': 'Action', 'value': 'Action'}, {'key': 'Adventure', 'value': 'Adventure'}, {'key': 'Comedy', 'value': 'Comedy'}]",PG,5.1,35521,53,"The Phantom, descendent of a line of African superheroes, travels to New York City to thwart a wealthy criminal genius from obtaining three magic skulls which would give him the secret to ultimate power.",,[],Action, Adventure, Comedy
494,502,tt0116684,https://m.media-amazon.com/images/M/MV5BMjU4NDU2MjUtMGVjMS00NTBmLWI3N2QtZTk3YzY3YjZhNjY4XkEyXkFqcGdeQXVyMTA0MjU0Ng@@._V1_Ratio0.6763_AL_.jpg,Jane Eyre,1996,112 mins,"Drama, Romance","[{'key': 'Drama', 'value': 'Drama'}, {'key': 'Romance', 'value': 'Romance'}]",PG,6.8,10076,,"Jane Eyre is an orphan cast out as a young girl by her aunt, Mrs. Reed, and sent to be raised in a harsh charity school for girls. There she learns to become a teacher and eventually seeks employment outside of the school. Her advertisement is answered by the housekeeper of Thornfield Hall, Mrs. Fairfax.",,[],Drama, Romance,
495,503,tt0117247,https://m.media-amazon.com/images/M/MV5BZjlkODI1ZDYtOTAwMy00ZTMxLThhMzgtMmE4MzFiNzQyYmRmXkEyXkFqcGdeQXVyMTUzMDUzNTI3._V1_Ratio0.6763_AL_.jpg,One Fine Day,1996,108 mins,"Comedy, Drama, Romance","[{'key': 'Comedy', 'value': 'Comedy'}, {'key': 'Drama', 'value': 'Drama'}, {'key': 'Romance', 'value': 'Romance'}]",PG,6.5,48176,56,"The lives of two strangers and their young children unexpectedly intersect on one hectic, stressful day in New York City.",,[],Comedy, Drama, Romance
496,504,tt0117038,https://m.media-amazon.com/images/M/MV5BMTViNzdjNmUtMmQyYi00ODA4LTljZmYtN2I3ZWUyZWQyYjVkXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_Ratio0.6763_AL_.jpg,Michael,1996,105 mins,"Comedy, Drama, Fantasy","[{'key': 'Comedy', 'value': 'Comedy'}, {'key': 'Drama', 'value': 'Drama'}, {'key': 'Fantasy', 'value': 'Fantasy'}]",PG,5.7,44771,38,Two tabloid reporters checking out a report of the Archangel Michael living with an old woman find that it's true. But that's not the only surprise.,,[],Comedy, Drama, Fantasy
497,505,tt0117372,https://m.media-amazon.com/images/M/MV5BOWFiMGMzYmYtMGZjNy00ZWVkLTllMjAtMTQ2NmU1OWVhMjkxXkEyXkFqcGdeQXVyNjU0NTI0Nw@@._V1_Ratio0.6763_AL_.jpg,The Preacher's Wife,1996,123 mins,"Comedy, Drama, Fantasy","[{'key': 'Comedy', 'value': 'Comedy'}, {'key': 'Drama', 'value': 'Drama'}, {'key': 'Fantasy', 'value': 'Fantasy'}]",PG,5.7,13578,,An angel comes to Earth to help a preacher save his church and his family.,,[],Comedy, Drama, Fantasy
498,506,tt0117991,https://m.media-amazon.com/images/M/MV5BM2UxYTEwZWUtZTNkMC00NGU1LWE1MTctZmM0ZTdlOGRjODk5XkEyXkFqcGdeQXVyMTMxMTY0OTQ@._V1_Ratio0.6860_AL_.jpg,Twelfth Night,1996,134 mins,"Comedy, Drama, Romance","[{'key': 'Comedy', 'value': 'Comedy'}, {'key': 'Drama', 'value': 'Drama'}, {'key': 'Romance', 'value': 'Romance'}]",PG,7.1,6346,,"Shakespeare's comedy of gender confusion, in which a girl disguises herself as a man to be near the count she adores, only to be pursued by the woman he loves.",,[],Comedy, Drama, Romance
499,507,tt0116151,https://m.media-amazon.com/images/M/MV5BN2RhOTA4YzAtNTg3NC00NmYxLWI1YjQtYzM4NTJlYzVhZGYwXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_Ratio0.6763_AL_.jpg,Dunston Checks In,1996,88 mins,"Adventure, Comedy, Family","[{'key': 'Adventure', 'value': 'Adventure'}, {'key': 'Comedy', 'value': 'Comedy'}, {'key': 'Family', 'value': 'Family'}]",PG,5.3,13285,54,A young boy befriends a larcenous orangutan in a luxury hotel.,,[],Adventure, Comedy, Family
500,508,tt0116493,https://m.media-amazon.com/images/M/MV5BY2UwOTQ0Y2QtZmM4NC00ZTRiLWIyZDUtMmIzYzg4MjQyNTUyXkEyXkFqcGdeQXVyNDAxNjkxNjQ@._V1_Ratio0.6763_AL_.jpg,Harriet the Spy,1996,100 mins,"Comedy, Drama, Family","[{'key': 'Comedy', 'value': 'Comedy'}, {'key': 'Drama', 'value': 'Drama'}, {'key': 'Family', 'value': 'Family'}]",PG,5.9,10924,,"Harriet M. Welsch is a spy. But when her friends find her secret notebook, the tables are turned on her. Can she win them back and still keep on going with the spy business?",,[],Comedy, Drama, Family
501,509,tt0116552,https://m.media-amazon.com/images/M/MV5BYmU1NzY1YTUtZTM1ZS00NzE0LTg4YzMtYTYxZWM1MzA2MWU0XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_Ratio0.6763_AL_.jpg,Homeward Bound II: Lost in San Francisco,1996,88 mins,"Adventure, Comedy, Family","[{'key': 'Adventure', 'value': 'Adventure'}, {'key': 'Comedy', 'value': 'Comedy'}, {'key': 'Family', 'value': 'Family'}]",G,5.9,16056,,"When adventurous pets Chance, Shadow, and Sassy are accidentally separated from their vacationing humans, they're left to fend for themselves on the mean streets of San Francisco, searching for the ""golden bridge"" that will take them home.",,[],Adventure, Comedy, Family
502,510,tt0116571,https://m.media-amazon.com/images/M/MV5BYWJiMGU3ODItMWRiZi00MjFjLWE1ZWItM2U1YTY5NmViMjk2XkEyXkFqcGdeQXVyNTM5NzI0NDY@._V1_Ratio0.6763_AL_.jpg,House Arrest,1996,108 mins,"Comedy, Family","[{'key': 'Comedy', 'value': 'Comedy'}, {'key': 'Family', 'value': 'Family'}]",PG,5.8,9183,,"Desperate to keep their various parents from getting divorced, a group of teenagers kidnaps them and holds them prisoner in a basement to force them to reconcile.",,[],Comedy, Family,
503,511,tt0115836,https://m.media-amazon.com/images/M/MV5BYjQ4ZDI4M2UtNmY4OS00YjgxLWFkMjMtZDgzMjg3NThkMzBlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_Ratio0.6763_AL_.jpg,Carpool,1996,89 mins,Comedy,"[{'key': 'Comedy', 'value': 'Comedy'}]",PG,5,5231,15,"When his wife falls sick, a father finds himself having to carpool for the neighborhood school children and being taken hostage by a bank robber.",,[],Comedy,,
504,512,tt0116322,https://m.media-amazon.com/images/M/MV5BZmUzZGFiYTYtY2I3Ny00MGJmLTlmZTItNTNhZTJjZGQyNDdiXkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_Ratio0.6763_AL_.jpg,Flipper,1996,95 mins,"Adventure, Crime, Drama","[{'key': 'Adventure', 'value': 'Adventure'}, {'key': 'Crime', 'value': 'Crime'}, {'key': 'Drama', 'value': 'Drama'}]",PG,5.3,11569,43,A teenage boy sent to spend the summer with his eccentric uncle on the Florida coast befriends a remarkable dolphin and takes on local bad guys who are polluting the water.,,[],Adventure, Crime, Drama
505,513,tt0116311,https://m.media-amazon.com/images/M/MV5BNmM1ZjAzODMtMjQ3NS00NmQ4LWI4OWMtYzk4ZWM4MGY2ZDcxXkEyXkFqcGdeQXVyNjc4ODQwNzg@._V1_Ratio0.6763_AL_.jpg,First Kid,1996,101 mins,"Comedy, Family","[{'key': 'Comedy', 'value': 'Comedy'}, {'key': 'Family', 'value': 'Family'}]",PG,5.2,11454,48,"A former boxer turned Secret Service agent is assigned to protect the President's son, who seems determined to make life difficult for his new protector.",,[],Comedy, Family,
506,514,tt0117550,https://m.media-amazon.com/images/M/MV5BMTBkNmZhZGUtMzkyNi00ZThhLTg1YmQtMzUyNjA3MzA3MTAxXkEyXkFqcGdeQXVyNjA3OTI5MjA@._V1_Ratio0.6763_AL_.jpg,Santa with Muscles,1996,97 mins,Comedy,"[{'key': 'Comedy', 'value': 'Comedy'}]",PG,2.6,9560,,A heartless millionaire believes he is Santa Claus after an accident renders him amnesiac.,,[],Comedy,,
507,515,tt0115644,https://m.media-amazon.com/images/M/MV5BNTUwOWM4YmUtMzdkMi00YjEwLWE0MmEtZTBmMGNhYWU4OGI3XkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_Ratio0.6763_AL_.jpg,Bed of Roses,1996,87 mins,"Drama, Romance","[{'key': 'Drama', 'value': 'Drama'}, {'key': 'Romance', 'value': 'Romance'}]",PG,6.1,8700,,Romantic drama about a young career girl who is swept off her feet by a shy florist who fell in love with her after one glimpse through a shadowy window.,,[],Drama, Romance,
508,516,tt0120118,https://m.media-amazon.com/images/M/MV5BYzAzNTNiZTItMGJkOC00OGZlLThjMmQtYWU4ZWQwZmE5YjQxXkEyXkFqcGdeQXVyNjMwMjk0MTQ@._V1_Ratio0.6957_AL_.jpg,Shiloh,1996,93 mins,"Drama, Family","[{'key': 'Drama', 'value': 'Drama'}, {'key': 'Family', 'value': 'Family'}]",PG,6.3,3710,,"A small-town Southern boy named Marty Preston must rescue a young beagle from his abusive owner, Judd Travers.",,[],Drama, Family,
509,517,tt0115940,https://m.media-amazon.com/images/M/MV5BNzRjYmIxM2ItYTMyOC00MGQ5LWI1ZjQtYTNhZmE2NzNiYzI5XkEyXkFqcGdeQXVyMTI3ODAyMzE2._V1_Ratio0.7343_AL_.jpg,A Summer's Tale,1996,113 mins,"Comedy, Drama, Romance","[{'key': 'Comedy', 'value': 'Comedy'}, {'key': 'Drama', 'value': 'Drama'}, {'key': 'Romance', 'value': 'Romance'}]",G,7.6,9734,91,"A shy maths graduate takes a holiday in Dinard before starting his first job. He hopes his sort-of girlfriend will join him, but soon strikes up a friendship with another girl working in town. She in turn introduces him to a further young lady who fancies him. Thus the quiet young lad finds he is having to do some tricky juggling in territory new to him.",,[],Comedy, Drama, Romance
510,518,tt0115493,https://m.media-amazon.com/images/M/MV5BN2Y5OGE3OGMtMWQwMi00ODMxLTllZDMtMTk4NGFiYjA0NmI4XkEyXkFqcGdeQXVyNjMwMjk0MTQ@._V1_Ratio0.6763_AL_.jpg,Alaska,1996,109 mins,"Adventure, Drama, Family","[{'key': 'Adventure', 'value': 'Adventure'}, {'key': 'Drama', 'value': 'Drama'}, {'key': 'Family', 'value': 'Family'}]",PG,5.7,5770,,"While searching for their missing father in the mountains of Alaska, two siblings come across a baby polar bear on the run from a pair of poachers.",,[],Adventure, Drama, Family
511,519,tt0118172,https://m.media-amazon.com/images/M/MV5BMjE1MTg4MzE4MF5BMl5BanBnXkFtZTcwMzY3NDUyMQ@@._V1_Ratio0.6957_AL_.jpg,Mr. Toad's Wild Ride,1996,88 mins,"Adventure, Comedy, Family","[{'key': 'Adventure', 'value': 'Adventure'}, {'key': 'Comedy', 'value': 'Comedy'}, {'key': 'Family', 'value': 'Family'}]",PG,6.3,3409,,Mole's underground home is bought by the Weasels from wealthy landowner Mr. Toad and Mole is thrown out. He and Rat start to fight to get his home back from evil Weasels.,,[],Adventure, Comedy, Family
512,520,tt0117608,https://m.media-amazon.com/images/M/MV5BNDI2NzBhMzYtZjk4Zi00M2U0LWJjYTEtNWJlZDY0MDk5OWY1XkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_Ratio0.6763_AL_.jpg,Sgt. Bilko,1996,93 mins,Comedy,"[{'key': 'Comedy', 'value': 'Comedy'}]",PG,5.8,23699,47,"Sgt. Bilko is a well-liked conman in charge of the army base's motor pool, developing a hover tank and unofficially of gambling etc. One man hates Bilko and he's coming to inspect the base for possible closure.",,[],Comedy,,
513,521,tt0115725,https://m.media-amazon.com/images/M/MV5BZjNiZGU4MWEtZDc1Ni00ODdjLWEyNTMtNmNiMTQwYTc2YjdlXkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_Ratio0.6763_AL_.jpg,Bogus,1996,110 mins,"Comedy, Family, Fantasy","[{'key': 'Comedy', 'value': 'Comedy'}, {'key': 'Family', 'value': 'Family'}, {'key': 'Fantasy', 'value': 'Fantasy'}]",PG,5.3,6999,,"Recently orphaned, a young boy is taken in by his godmother who is shocked to realize that she can see the boy's imaginary friend: a flamboyant, French magician named Bogus.",,[],Comedy, Family, Fantasy
514,522,tt0115472,https://m.media-amazon.com/images/M/MV5BNDdiZWM4ZDAtYTM2Yi00MDg3LTk4MTItZjc3Y2Y2YzI0ZTcyXkEyXkFqcGdeQXVyMTk5MjAyMjM@._V1_Ratio0.7536_AL_.jpg,The Adventures of Pinocchio,1996,96 mins,"Adventure, Drama, Family","[{'key': 'Adventure', 'value': 'Adventure'}, {'key': 'Drama', 'value': 'Drama'}, {'key': 'Family', 'value': 'Family'}]",G,5.2,6246,,"One of puppet-maker Geppetto's creations comes magically to life. This puppet named Pinocchio has one major desire, to become a real boy someday, but he has to learn to act responsibly.",,[],Adventure, Drama, Family
515,523,tt0117768,https://m.media-amazon.com/images/M/MV5BNmMzYjAyNDAtYjQxYS00YTgzLTg2ZTUtZTM5MGRkY2JkODE0XkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_Ratio0.6763_AL_.jpg,The Stupids,1996,94 mins,"Adventure, Comedy","[{'key': 'Adventure', 'value': 'Adventure'}, {'key': 'Comedy', 'value': 'Comedy'}]",PG,4.3,7096,,"An incredibly dull-witted family unknowingly stumble upon an illegal weapons deal while on the trail of their ""stolen"" garbage.",,[],Adventure, Comedy,
516,524,tt0117615,https://m.media-amazon.com/images/M/MV5BYjg3Mjk4M2QtODY2NC00NDk5LWFiNDctZTIwYzJjYzNlZWI3XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_Ratio0.7150_AL_.jpg,Shall We Dance?,1996,136 mins,"Comedy, Drama, Music","[{'key': 'Comedy', 'value': 'Comedy'}, {'key': 'Drama', 'value': 'Drama'}, {'key': 'Music', 'value': 'Music'}]",PG,7.7,11570,66,A successful but unhappy Japanese accountant finds the missing passion in his life when he begins to secretly take ballroom dance lessons.,,[],Comedy, Drama, Music
517,525,tt0118163,https://m.media-amazon.com/images/M/MV5BMzg5YWIxZTgtODJiZC00ZDQ2LWFjYTUtNDNkMjlkZGZmN2I0XkEyXkFqcGdeQXVyMTk5MjAyMjM@._V1_Ratio0.7536_AL_.jpg,The Whole Wide World,1996,111 mins,"Biography, Drama, Romance","[{'key': 'Biography', 'value': 'Biography'}, {'key': 'Drama', 'value': 'Drama'}, {'key': 'Romance', 'value': 'Romance'}]",PG,7,3964,,"In 1933 Texas, a schoolteacher and aspiring writer meets a pulp fiction writer, and a relationship soon develops between the two, but it is doomed by his slavishly devotion to his ailing mother and insistence on his freedom.",,[],Biography, Drama, Romance
518,526,tt0116823,https://m.media-amazon.com/images/M/MV5BMTdlNjhkNDktMDk0Yi00MjRmLWE2ZDUtYzM5MDE5MjJiOGJhXkEyXkFqcGdeQXVyMjQwMDg0Ng@@._V1_Ratio0.6763_AL_.jpg,Larger Than Life,1996,93 mins,"Comedy, Family","[{'key': 'Comedy', 'value': 'Comedy'}, {'key': 'Family', 'value': 'Family'}]",PG,5.6,7757,43,A motivational speaker discovers that the inheritance his father left for him is in the form of an elephant.,,[],Comedy, Family,
519,527,tt0113682,https://m.media-amazon.com/images/M/MV5BYzUyZWNjYWYtOTJjOC00ZDk4LThmNGQtZjkyOGQ4NmQ0ODM3XkEyXkFqcGdeQXVyMTUzMDUzNTI3._V1_Ratio0.6763_AL_.jpg,Loch Ness,1996,101 mins,"Adventure, Drama, Fantasy","[{'key': 'Adventure', 'value': 'Adventure'}, {'key': 'Drama', 'value': 'Drama'}, {'key': 'Fantasy', 'value': 'Fantasy'}]",PG,5.5,4761,,A scientist tries to prove the existence of the Loch Ness monster.,,[],Adventure, Drama, Fantasy
520,528,tt0116165,https://m.media-amazon.com/images/M/MV5BN2I0NDdlNzUtM2ZlYS00NzViLWExYTAtYzc3NDc2N2QzZGRjXkEyXkFqcGdeQXVyMTUyOTc1NDYz._V1_Ratio0.6763_AL_.jpg,Ed,1996,94 mins,"Comedy, Family, Sport","[{'key': 'Comedy', 'value': 'Comedy'}, {'key': 'Family', 'value': 'Family'}, {'key': 'Sport', 'value': 'Sport'}]",PG,2.7,8904,25,A trained chimpanzee plays third base for a minor-league baseball team.,,[],Comedy, Family, Sport
521,529,tt0115676,https://m.media-amazon.com/images/M/MV5BNDdhZTdiOTAtMWNiMC00NDRmLTllZWItYWMzOWZjNDY3ZmRiXkEyXkFqcGdeQXVyNjMwMjk0MTQ@._V1_Ratio0.6763_AL_.jpg,Big Bully,1996,90 mins,"Comedy, Thriller","[{'key': 'Comedy', 'value': 'Comedy'}, {'key': 'Thriller', 'value': 'Thriller'}]",PG,4.8,5506,,"A writer returns to his hometown where he faces the childhood nemesis whose life he ultimately ruined, only the bully wants to relive their painful past by torturing him once again.",,[],Comedy, Thriller,
522,530,tt0117427,https://m.media-amazon.com/images/M/MV5BZDQ2ZGJlOTAtMmM1Yi00MGNlLWIwMDgtMzkzNTA1NWU3YzhiXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_Ratio0.6763_AL_.jpg,Race the Sun,1996,100 mins,"Adventure, Comedy, Drama","[{'key': 'Adventure', 'value': 'Adventure'}, {'key': 'Comedy', 'value': 'Comedy'}, {'key': 'Drama', 'value': 'Drama'}]",PG,5.4,3349,,"A bunch of high school misfits in Hawaii, introduced by their new teacher, attend a science fair in which they draw up inspiration to build their own solar car and win a trip to compete in the 1990 World Solar Challenge in Australia.",,[],Adventure, Comedy, Drama
523,531,tt0118147,https://m.media-amazon.com/images/M/MV5BMTQ4NjU3MzI3NF5BMl5BanBnXkFtZTgwMjYyODU3MDI@._V1_Ratio0.6763_AL_.jpg,When We Were Kings,1996,88 mins,"Documentary, Sport","[{'key': 'Documentary', 'value': 'Documentary'}, {'key': 'Sport', 'value': 'Sport'}]",PG,7.9,18896,83,"Boxing documentary on the 1974 world heavyweight championship bout between defending champion, George Foreman, and the underdog challenger, Muhammad Ali.",,[],Documentary, Sport,
524,532,tt0115509,https://m.media-amazon.com/images/M/MV5BMzQ5NzdkOWEtNjg3Yi00NzY1LWE1NzItOWFiOGFiYzRiYmJjXkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_Ratio0.6763_AL_.jpg,All Dogs Go to Heaven 2,1996,82 mins,"Animation, Adventure, Family","[{'key': 'Animation', 'value': 'Animation'}, {'key': 'Adventure', 'value': 'Adventure'}, {'key': 'Family', 'value': 'Family'}]",G,5.5,6564,,"Charlie and Itchy return to Earth to find Gabriel's Horn, but along the way meet up with a young boy named David, who ran away from home.",,[],Animation, Adventure, Family
525,533,tt0116635,https://m.media-amazon.com/images/M/MV5BYzYxZjlhMTMtMmNjMy00MTUyLThhYjItMDhhMWQ1M2JmMGEzXkEyXkFqcGdeQXVyNjMwMjk0MTQ@._V1_Ratio0.6763_AL_.jpg,Infinity,1996,119 mins,"Biography, Drama","[{'key': 'Biography', 'value': 'Biography'}, {'key': 'Drama', 'value': 'Drama'}]",PG,6.1,1966,,Story of the early life of genius and Nobel Prize-winning physicist Richard Feynman.,,[],Biography, Drama,
526,534,tt0116356,https://m.media-amazon.com/images/M/MV5BMTYxOTg2NTY5NV5BMl5BanBnXkFtZTcwMDQ0ODAwMQ@@._V1_Ratio0.6763_AL_.jpg,Frankenstein and Me,1996,91 mins,"Comedy, Family, Fantasy","[{'key': 'Comedy', 'value': 'Comedy'}, {'key': 'Family', 'value': 'Family'}, {'key': 'Fantasy', 'value': 'Fantasy'}]",PG,4.9,498,,Teenager Earl has a vivid imagination fueled by movies like Frankenstein and Night of the Living Dead (1968).,,[],Comedy, Family, Fantasy
527,535,tt0116959,https://m.media-amazon.com/images/M/MV5BZTUxMjZlOWMtN2Q2MC00NGQ3LTg2ZDMtNWNkM2QxMzIwMDIzXkEyXkFqcGdeQXVyNTM3MDMyMDQ@._V1_Ratio0.7536_AL_.jpg,Magic in the Mirror,1996,85 mins,"Adventure, Comedy, Family","[{'key': 'Adventure', 'value': 'Adventure'}, {'key': 'Comedy', 'value': 'Comedy'}, {'key': 'Family', 'value': 'Family'}]",G,5.6,250,,"A little girl's imaginary friends come to life when she goes through her great-grandmother's antique mirror, a la Alice, after she sees it glowing.",,[],Adventure, Comedy, Family
528,536,tt0116059,https://m.media-amazon.com/images/M/MV5BZmVhYTk1MWEtOTZkYS00YWJmLWJlZTctNDIzN2JjODMyYmMyXkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_Ratio0.6763_AL_.jpg,Dear God,1996,112 mins,Comedy,"[{'key': 'Comedy', 'value': 'Comedy'}]",PG,5.4,4185,,"When letters written to God start getting results, and replies, people everywhere are amazed. The post office, however, is annoyed.",,[],Comedy,,
529,537,tt0116341,https://m.media-amazon.com/images/M/MV5BZTFiNWQ4ZjEtMDliMi00OTM3LWJjNzktZjJmNTllM2Q4ODcwL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMzM4MjM0Nzg@._V1_Ratio0.6763_AL_.jpg,Forest Warrior,1996,93 mins,"Action, Adventure, Comedy","[{'key': 'Action', 'value': 'Action'}, {'key': 'Adventure', 'value': 'Adventure'}, {'key': 'Comedy', 'value': 'Comedy'}]",PG,3.6,2901,,A shape-shifting mountain man and a group of children team up to protect an enchanted forest from evil lumberjacks.,,[],Action, Adventure, Comedy
